Date,Team,xG,xA,xPTS,match_or_not
17/09/2017,Chelsea,0.76,1.42,0.74,1
17/09/2017,Arsenal,1.42,0.76,1.99,1
17/09/2017,Everton,1.06,3.29,0.21,1
23/09/2017,Manchester City,5.73,0.61,2.99,1
23/09/2017,Chelsea,1.60,0.60,2.28,1
23/09/2017,Tottenham,1.45,0.68,2.03,1
23/09/2017,Liverpool,1.93,2.89,0.70,1
23/09/2017,Everton,2.21,0.38,2.76,1
23/09/2017,Watford,1.26,1.51,1.09,1
23/09/2017,Manchester United,1.07,0.80,1.66,1
23/09/2017,Burnley,0.37,0.31,1.32,1
23/09/2017,Huddersfield,0.31,0.37,1.13,1
23/09/2017,Leicester,2.89,1.93,2.11,1
23/09/2017,West Ham,0.68,1.45,0.69,1
23/09/2017,Bournemouth,0.38,2.21,0.15,1
23/09/2017,Swansea,1.51,1.26,1.58,1
23/09/2017,Southampton,0.80,1.07,1.01,1
23/09/2017,Stoke,0.60,1.60,0.50,1
23/09/2017,Crystal Palace,0.61,5.73,0.00,1
24/09/2017,Brighton,0.51,1.37,0.60,1
24/09/2017,Newcastle United,1.37,0.51,2.14,1
25/09/2017,Arsenal,2.39,0.77,2.56,1
25/09/2017,West Bromwich Albion,0.77,2.39,0.29,1
30/09/2017,Tottenham,1.56,0.20,2.47,1
30/09/2017,Manchester United,3.48,0.24,2.94,1
30/09/2017,Stoke,2.68,1.43,2.29,1
30/09/2017,West Ham,0.69,0.18,1.85,1
30/09/2017,Manchester City,1.23,0.91,1.57,1
30/09/2017,West Bromwich Albion,1.94,1.62,1.62,1
30/09/2017,Watford,1.62,1.94,1.09,1
30/09/2017,Bournemouth,1.40,0.59,2.06,1
30/09/2017,Leicester,0.59,1.40,0.65,1
30/09/2017,Southampton,1.43,2.68,0.54,1
30/09/2017,Chelsea,0.91,1.23,1.11,1
30/09/2017,Swansea,0.18,0.69,0.70,1
30/09/2017,Crystal Palace,0.24,3.48,0.03,1
30/09/2017,Huddersfield,0.20,1.56,0.32,1
01/10/2017,Arsenal,2.48,0.39,2.72,1
01/10/2017,Burnley,0.38,0.93,0.81,1
01/10/2017,Newcastle United,0.28,1.64,0.29,1
01/10/2017,Liverpool,1.64,0.28,2.53,1
01/10/2017,Everton,0.93,0.38,1.82,1
01/10/2017,Brighton,0.39,2.48,0.18,1
14/10/2017,Manchester City,4.45,0.68,2.96,1
14/10/2017,Swansea,1.65,0.60,2.40,1
14/10/2017,Crystal Palace,1.52,0.65,2.09,1
14/10/2017,Watford,1.63,0.99,1.94,1
14/10/2017,Tottenham,1.96,0.18,2.70,1
14/10/2017,West Ham,0.84,0.70,1.49,1
14/10/2017,Burnley,0.70,0.84,1.14,1
14/10/2017,Liverpool,1.93,0.23,2.64,1
14/10/2017,Manchester United,0.23,1.93,0.22,1
14/10/2017,Chelsea,0.65,1.52,0.66,1
14/10/2017,Arsenal,0.99,1.63,0.78,1
14/10/2017,Bournemouth,0.18,1.96,0.18,1
14/10/2017,Huddersfield,0.60,1.65,0.37,1
14/10/2017,Stoke,0.68,4.45,0.02,1
15/10/2017,Southampton,1.71,0.95,2.01,1
15/10/2017,Newcastle United,0.95,1.71,0.75,1
15/10/2017,Everton,1.46,1.06,1.71,1
15/10/2017,Brighton,1.06,1.46,0.98,1
16/10/2017,Leicester,0.96,0.16,2.17,1
16/10/2017,West Bromwich Albion,0.16,0.96,0.49,1
20/10/2017,Brighton,1.98,0.57,2.50,1
20/10/2017,West Ham,0.57,1.98,0.34,1
21/10/2017,Manchester City,3.72,0.15,2.97,1
21/10/2017,Chelsea,1.78,1.80,1.37,1
21/10/2017,Bournemouth,1.12,1.60,0.92,1
21/10/2017,Leicester,1.81,0.56,2.44,1
21/10/2017,Huddersfield,1.27,0.81,1.81,1
21/10/2017,Southampton,2.02,0.50,2.58,1
21/10/2017,Newcastle United,0.27,0.57,0.93,1
21/10/2017,Swansea,0.56,1.81,0.38,1
21/10/2017,Stoke,1.60,1.12,1.77,1
21/10/2017,Manchester United,0.81,1.27,0.88,1
21/10/2017,West Bromwich Albion,0.50,2.02,0.26,1
21/10/2017,Crystal Palace,0.57,0.27,1.58,1
21/10/2017,Watford,1.80,1.78,1.37,1
21/10/2017,Burnley,0.15,3.72,0.01,1
22/10/2017,Arsenal,3.86,0.81,2.85,1
22/10/2017,Tottenham,2.62,0.67,2.65,1
22/10/2017,Everton,0.81,3.86,0.10,1
22/10/2017,Liverpool,0.67,2.62,0.24,1
28/10/2017,Liverpool,2.14,0.06,2.87,1
28/10/2017,Manchester City,2.77,1.12,2.56,1
28/10/2017,Arsenal,2.38,0.84,2.43,1
28/10/2017,Chelsea,1.78,0.46,2.38,1
28/10/2017,Stoke,0.78,1.13,1.05,1
28/10/2017,Manchester United,0.94,1.09,1.18,1
28/10/2017,Crystal Palace,2.92,0.74,2.77,1
28/10/2017,West Ham,0.74,2.92,0.15,1
28/10/2017,West Bromwich Albion,1.12,2.77,0.30,1
28/10/2017,Swansea,0.84,2.38,0.40,1
28/10/2017,Bournemouth,0.46,1.78,0.42,1
28/10/2017,Tottenham,1.09,0.94,1.48,1
28/10/2017,Watford,1.13,0.78,1.63,1
28/10/2017,Huddersfield,0.06,2.14,0.07,1
29/10/2017,Leicester,1.37,0.58,2.10,1
29/10/2017,Southampton,0.54,1.51,0.48,1
29/10/2017,Brighton,1.51,0.54,2.28,1
29/10/2017,Everton,0.58,1.37,0.64,1
30/10/2017,Burnley,1.03,0.52,1.85,1
30/10/2017,Newcastle United,0.52,1.03,0.81,1
04/11/2017,Liverpool,2.88,1.13,2.51,1
04/11/2017,Bournemouth,1.29,0.68,1.88,1
04/11/2017,Burnley,0.14,0.79,0.61,1
04/11/2017,Huddersfield,0.26,0.38,1.08,1
04/11/2017,Brighton,0.87,1.25,0.97,1
04/11/2017,Leicester,1.40,1.23,1.48,1
04/11/2017,Stoke,1.23,1.40,1.25,1
04/11/2017,Southampton,0.79,0.14,1.97,1
04/11/2017,West Bromwich Albion,0.38,0.26,1.34,1
04/11/2017,Swansea,1.25,0.87,1.67,1
04/11/2017,Newcastle United,0.68,1.29,0.83,1
04/11/2017,West Ham,1.13,2.88,0.35,1
05/11/2017,Manchester City,2.15,0.34,2.74,1
05/11/2017,Everton,2.58,2.06,1.76,1
05/11/2017,Chelsea,1.84,0.77,2.18,1
05/11/2017,Tottenham,0.99,1.10,1.25,1
05/11/2017,Watford,2.06,2.58,0.98,1
05/11/2017,Crystal Palace,1.10,0.99,1.43,1
05/11/2017,Manchester United,0.77,1.84,0.59,1
05/11/2017,Arsenal,0.34,2.15,0.16,1
18/11/2017,Bournemouth,1.39,1.16,1.55,1
18/11/2017,Chelsea,1.72,0.59,2.29,1
18/11/2017,Manchester United,2.57,1.09,2.38,1
18/11/2017,Liverpool,2.06,0.56,2.46,1
18/11/2017,Arsenal,2.24,0.59,2.53,1
18/11/2017,Manchester City,2.40,0.10,2.91,1
18/11/2017,Burnley,1.54,0.43,2.31,1
18/11/2017,Everton,1.69,2.03,1.09,1
18/11/2017,Crystal Palace,2.03,1.69,1.64,1
18/11/2017,Leicester,0.10,2.40,0.05,1
18/11/2017,Tottenham,0.59,2.24,0.32,1
18/11/2017,Swansea,0.43,1.54,0.46,1
18/11/2017,Newcastle United,1.09,2.57,0.45,1
18/11/2017,Southampton,0.56,2.06,0.37,1
18/11/2017,West Bromwich Albion,0.59,1.72,0.49,1
18/11/2017,Huddersfield,1.16,1.39,1.17,1
19/11/2017,Watford,1.25,1.43,1.14,1
19/11/2017,West Ham,1.43,1.25,1.58,1
20/11/2017,Stoke,1.21,0.49,2.03,1
20/11/2017,Brighton,0.49,1.21,0.68,1
24/11/2017,Leicester,0.45,0.78,0.97,1
24/11/2017,West Ham,0.78,0.45,1.63,1
25/11/2017,Watford,2.06,0.86,2.26,1
25/11/2017,Crystal Palace,1.48,0.63,2.12,1
25/11/2017,Manchester United,1.50,0.57,2.25,1
25/11/2017,West Bromwich Albion,0.72,1.92,0.44,1
25/11/2017,Chelsea,0.74,1.50,0.76,1
25/11/2017,Tottenham,1.92,0.72,2.34,1
25/11/2017,Liverpool,1.50,0.74,1.97,1
25/11/2017,Bournemouth,0.45,0.88,0.86,1
25/11/2017,Swansea,0.88,0.45,1.77,1
25/11/2017,Stoke,0.63,1.48,0.63,1
25/11/2017,Brighton,0.57,1.50,0.51,1
25/11/2017,Newcastle United,0.86,2.06,0.54,1
26/11/2017,Southampton,1.97,0.15,2.72,1
26/11/2017,Manchester City,2.66,0.54,2.82,1
26/11/2017,Arsenal,1.75,0.40,2.51,1
26/11/2017,Huddersfield,0.54,2.66,0.11,1
26/11/2017,Burnley,0.40,1.75,0.31,1
26/11/2017,Everton,0.15,1.97,0.16,1
28/11/2017,Manchester United,1.63,1.29,1.62,1
28/11/2017,Leicester,0.92,2.51,0.38,1
28/11/2017,West Bromwich Albion,0.85,1.13,1.06,1
28/11/2017,Newcastle United,1.13,0.85,1.62,1
28/11/2017,Crystal Palace,0.58,0.48,1.42,1
28/11/2017,Brighton,0.48,0.58,1.14,1
28/11/2017,Tottenham,2.51,0.92,2.47,1
28/11/2017,Watford,1.29,1.63,1.10,1
29/11/2017,Arsenal,4.48,0.48,2.97,1
29/11/2017,Everton,1.76,1.04,2.05,1
29/11/2017,Liverpool,2.59,0.85,2.56,1
29/11/2017,Manchester City,1.65,1.71,1.29,1
29/11/2017,Burnley,1.09,0.92,1.46,1
29/11/2017,Chelsea,2.30,0.04,2.84,1
29/11/2017,Bournemouth,0.92,1.09,1.15,1
29/11/2017,Southampton,1.71,1.65,1.45,1
29/11/2017,Swansea,0.04,2.30,0.08,1
29/11/2017,Stoke,0.85,2.59,0.30,1
29/11/2017,West Ham,1.04,1.76,0.65,1
29/11/2017,Huddersfield,0.48,4.48,0.02,1
02/12/2017,Liverpool,1.78,1.66,1.44,1
02/12/2017,Chelsea,3.08,0.52,2.83,1
02/12/2017,Manchester United,2.07,4.24,0.28,1
02/12/2017,Everton,0.82,0.22,1.95,1
02/12/2017,Stoke,1.25,0.32,2.24,1
02/12/2017,Leicester,1.61,0.79,2.02,1
02/12/2017,Tottenham,0.79,0.35,1.86,1
02/12/2017,Watford,0.35,0.79,0.76,1
02/12/2017,West Bromwich Albion,1.65,0.81,2.03,1
02/12/2017,Crystal Palace,0.81,1.65,0.71,1
02/12/2017,Swansea,0.32,1.25,0.49,1
02/12/2017,Burnley,0.79,1.61,0.72,1
02/12/2017,Arsenal,4.24,2.07,2.62,1
02/12/2017,Newcastle United,0.52,3.08,0.11,1
02/12/2017,Huddersfield,0.22,0.82,0.65,1
02/12/2017,Brighton,1.66,1.78,1.27,1
03/12/2017,Manchester City,2.46,0.47,2.73,1
03/12/2017,Bournemouth,1.11,1.00,1.44,1
03/12/2017,Southampton,1.00,1.11,1.26,1
03/12/2017,West Ham,0.47,2.46,0.17,1
09/12/2017,Tottenham,4.02,0.75,2.92,1
09/12/2017,Huddersfield,2.68,0.27,2.91,1
09/12/2017,Leicester,0.44,0.96,0.78,1
09/12/2017,West Ham,0.42,1.19,0.67,1
09/12/2017,Swansea,1.01,0.25,2.04,1
09/12/2017,Burnley,0.49,0.82,0.95,1
09/12/2017,Bournemouth,0.96,4.61,0.04,1
09/12/2017,Crystal Palace,4.61,0.96,2.93,1
09/12/2017,Newcastle United,0.96,0.44,1.87,1
09/12/2017,West Bromwich Albion,0.25,1.01,0.60,1
09/12/2017,Chelsea,1.19,0.42,2.03,1
09/12/2017,Watford,0.82,0.49,1.67,1
09/12/2017,Brighton,0.27,2.68,0.05,1
09/12/2017,Stoke,0.75,4.02,0.05,1
10/12/2017,Manchester City,2.03,1.44,1.81,1
10/12/2017,Everton,0.82,1.90,0.56,1
10/12/2017,Southampton,1.22,0.61,1.93,1
10/12/2017,Arsenal,0.61,1.22,0.77,1
10/12/2017,Liverpool,1.90,0.82,2.18,1
10/12/2017,Manchester United,1.44,2.03,0.90,1
12/12/2017,Chelsea,1.87,0.48,2.49,1
12/12/2017,Crystal Palace,1.11,1.40,1.09,1
12/12/2017,Burnley,0.36,0.92,0.75,1
12/12/2017,Watford,1.40,1.11,1.60,1
12/12/2017,Stoke,0.92,0.36,1.88,1
12/12/2017,Huddersfield,0.48,1.87,0.34,1
13/12/2017,Manchester City,3.57,0.59,2.87,1
13/12/2017,Leicester,2.25,1.12,2.20,1
13/12/2017,Tottenham,1.87,0.32,2.51,1
13/12/2017,Everton,1.39,0.57,2.24,1
13/12/2017,Manchester United,1.24,0.82,1.75,1
13/12/2017,West Bromwich Albion,0.52,2.14,0.28,1
13/12/2017,West Ham,0.41,1.02,0.79,1
13/12/2017,Arsenal,1.02,0.41,1.87,1
13/12/2017,Liverpool,2.14,0.52,2.57,1
13/12/2017,Bournemouth,0.82,1.24,0.94,1
13/12/2017,Newcastle United,0.57,1.39,0.51,1
13/12/2017,Brighton,0.32,1.87,0.32,1
13/12/2017,Southampton,1.12,2.25,0.59,1
13/12/2017,Swansea,0.59,3.57,0.08,1
16/12/2017,Manchester City,4.15,0.18,2.99,1
16/12/2017,Huddersfield,3.49,0.59,2.91,1
16/12/2017,Crystal Palace,2.26,0.76,2.41,1
16/12/2017,West Ham,3.08,0.98,2.63,1
16/12/2017,Chelsea,1.29,0.59,1.91,1
16/12/2017,Arsenal,2.02,0.29,2.59,1
16/12/2017,Burnley,1.33,1.49,1.17,1
16/12/2017,Brighton,1.49,1.33,1.53,1
16/12/2017,Southampton,0.59,1.29,0.79,1
16/12/2017,Newcastle United,0.29,2.02,0.26,1
16/12/2017,Tottenham,0.18,4.15,0.01,1
16/12/2017,Watford,0.59,3.49,0.06,1
16/12/2017,Leicester,0.76,2.26,0.42,1
16/12/2017,Stoke,0.98,3.08,0.26,1
17/12/2017,Liverpool,3.25,0.54,2.83,1
17/12/2017,Manchester United,0.90,1.08,1.09,1
17/12/2017,West Bromwich Albion,1.08,0.90,1.54,1
17/12/2017,Bournemouth,0.54,3.25,0.11,1
18/12/2017,Everton,2.02,0.77,2.47,1
18/12/2017,Swansea,0.77,2.02,0.34,1
22/12/2017,Arsenal,1.13,2.06,0.70,1
22/12/2017,Liverpool,2.06,1.13,2.07,1
23/12/2017,Manchester City,1.56,0.33,2.39,1
23/12/2017,Tottenham,3.31,0.16,2.96,1
23/12/2017,Stoke,1.80,2.05,1.21,1
23/12/2017,Newcastle United,1.91,2.32,1.07,1
23/12/2017,Brighton,1.40,1.30,1.42,1
23/12/2017,Leicester,1.56,2.15,0.92,1
23/12/2017,Manchester United,2.15,1.56,1.82,1
23/12/2017,Southampton,1.74,1.09,1.88,1
23/12/2017,Crystal Palace,1.26,0.55,2.05,1
23/12/2017,Swansea,0.55,1.26,0.63,1
23/12/2017,Huddersfield,1.09,1.74,0.87,1
23/12/2017,Everton,0.34,1.85,0.25,1
23/12/2017,Chelsea,1.85,0.34,2.60,1
23/12/2017,West Ham,2.32,1.91,1.68,1
23/12/2017,Watford,1.30,1.40,1.28,1
23/12/2017,West Bromwich Albion,2.05,1.80,1.54,1
23/12/2017,Burnley,0.16,3.31,0.03,1
23/12/2017,Bournemouth,0.33,1.56,0.40,1
26/12/2017,Liverpool,3.06,0.27,2.88,1
26/12/2017,Tottenham,3.08,0.59,2.82,1
26/12/2017,Chelsea,2.17,0.45,2.56,1
26/12/2017,Watford,1.43,1.55,1.24,1
26/12/2017,Bournemouth,2.85,1.88,2.03,1
26/12/2017,West Ham,1.88,2.85,0.76,1
26/12/2017,Manchester United,1.81,0.79,2.16,1
26/12/2017,Burnley,0.79,1.81,0.59,1
26/12/2017,Stoke,1.20,1.88,0.90,1
26/12/2017,Huddersfield,1.88,1.20,1.86,1
26/12/2017,Everton,0.41,1.18,0.65,1
26/12/2017,West Bromwich Albion,1.18,0.41,2.04,1
26/12/2017,Leicester,1.55,1.43,1.47,1
26/12/2017,Brighton,0.45,2.17,0.29,1
26/12/2017,Southampton,0.59,3.08,0.12,1
26/12/2017,Swansea,0.27,3.06,0.07,1
27/12/2017,Manchester City,1.93,0.17,2.64,1
27/12/2017,Newcastle United,0.17,1.93,0.21,1
28/12/2017,Arsenal,1.84,1.15,1.89,1
28/12/2017,Crystal Palace,1.15,1.84,0.86,1
30/12/2017,Chelsea,3.10,0.28,2.92,1
30/12/2017,Bournemouth,1.40,0.60,2.02,1
30/12/2017,Swansea,1.31,1.18,1.47,1
30/12/2017,Liverpool,2.57,0.79,2.54,1
30/12/2017,Southampton,0.85,1.87,0.61,1
30/12/2017,Newcastle United,0.50,0.63,1.13,1
30/12/2017,Manchester United,1.87,0.85,2.16,1
30/12/2017,Burnley,1.21,0.05,2.46,1
30/12/2017,Huddersfield,0.05,1.21,0.28,1
30/12/2017,Brighton,0.63,0.50,1.45,1
30/12/2017,Everton,0.60,1.40,0.70,1
30/12/2017,Leicester,0.79,2.57,0.32,1
30/12/2017,Watford,1.18,1.31,1.21,1
30/12/2017,Stoke,0.28,3.10,0.04,1
31/12/2017,West Bromwich Albion,1.39,0.92,1.79,1
31/12/2017,Arsenal,0.92,1.39,0.91,1
31/12/2017,Crystal Palace,1.72,1.10,1.90,1
31/12/2017,Manchester City,1.10,1.72,0.85,1
01/01/2018,Leicester,1.45,0.23,2.47,1
01/01/2018,Manchester United,1.26,1.24,1.40,1
01/01/2018,Liverpool,1.63,0.90,2.02,1
01/01/2018,Newcastle United,2.02,1.50,1.76,1
01/01/2018,Bournemouth,1.28,2.37,0.67,1
01/01/2018,Brighton,2.37,1.28,2.14,1
01/01/2018,Burnley,0.90,1.63,0.70,1
01/01/2018,Stoke,1.50,2.02,0.98,1
01/01/2018,Everton,1.24,1.26,1.30,1
01/01/2018,Huddersfield,0.23,1.45,0.32,1
02/01/2018,Manchester City,2.77,0.97,2.57,1
02/01/2018,Tottenham,1.62,0.40,2.41,1
02/01/2018,Crystal Palace,1.34,0.45,2.22,1
02/01/2018,West Ham,1.06,0.64,1.75,1
02/01/2018,Southampton,0.45,1.34,0.52,1
02/01/2018,West Bromwich Albion,0.64,1.06,0.93,1
02/01/2018,Watford,0.97,2.77,0.30,1
02/01/2018,Swansea,0.40,1.62,0.39,1
03/01/2018,Chelsea,3.08,1.23,2.51,1
03/01/2018,Arsenal,1.23,3.08,0.36,1
04/01/2018,West Ham,0.61,1.65,0.61,1
04/01/2018,Tottenham,1.65,0.61,2.15,1
13/01/2018,Tottenham,4.21,0.29,2.98,1
13/01/2018,West Ham,0.99,0.68,1.59,1
13/01/2018,West Bromwich Albion,1.38,0.53,2.08,1
13/01/2018,Crystal Palace,1.81,0.91,2.10,1
13/01/2018,Southampton,0.86,1.67,0.72,1
13/01/2018,Watford,1.67,0.86,2.01,1
13/01/2018,Swansea,0.90,1.83,0.69,1
13/01/2018,Newcastle United,1.83,0.90,2.08,1
13/01/2018,Leicester,1.36,0.62,2.01,1
13/01/2018,Chelsea,0.62,1.36,0.72,1
13/01/2018,Burnley,0.91,1.81,0.67,1
13/01/2018,Brighton,0.53,1.38,0.66,1
13/01/2018,Huddersfield,0.68,0.99,1.06,1
13/01/2018,Everton,0.29,4.21,0.01,1
14/01/2018,Liverpool,1.02,0.72,1.58,1
14/01/2018,Bournemouth,0.82,1.01,1.14,1
14/01/2018,Manchester City,0.72,1.02,1.08,1
14/01/2018,Arsenal,1.01,0.82,1.53,1
15/01/2018,Manchester United,1.95,1.48,1.72,1
15/01/2018,Stoke,1.48,1.95,1.04,1
20/01/2018,Chelsea,1.52,0.88,1.89,1
20/01/2018,Arsenal,3.57,0.50,2.93,1
20/01/2018,Manchester City,2.55,0.99,2.45,1
20/01/2018,Leicester,1.52,0.74,2.07,1
20/01/2018,Stoke,0.99,0.24,2.05,1
20/01/2018,Manchester United,0.86,0.57,1.59,1
20/01/2018,Everton,0.92,1.35,1.00,1
20/01/2018,Bournemouth,0.50,0.98,0.82,1
20/01/2018,West Bromwich Albion,1.35,0.92,1.69,1
20/01/2018,West Ham,0.98,0.50,1.82,1
20/01/2018,Burnley,0.57,0.86,1.03,1
20/01/2018,Newcastle United,0.99,2.55,0.39,1
20/01/2018,Watford,0.74,1.52,0.65,1
20/01/2018,Huddersfield,0.24,0.99,0.60,1
20/01/2018,Crystal Palace,0.50,3.57,0.04,1
20/01/2018,Brighton,0.88,1.52,0.84,1
21/01/2018,Southampton,1.15,1.31,1.25,1
21/01/2018,Tottenham,1.31,1.15,1.45,1
22/01/2018,Swansea,0.50,2.20,0.22,1
22/01/2018,Liverpool,2.20,0.50,2.65,1
30/01/2018,Liverpool,2.05,0.29,2.71,1
30/01/2018,Swansea,2.38,1.16,2.24,1
30/01/2018,Crystal Palace,1.16,1.12,1.33,1
30/01/2018,West Ham,1.12,1.16,1.20,1
30/01/2018,Arsenal,1.16,2.38,0.57,1
30/01/2018,Huddersfield,0.29,2.05,0.18,1
31/01/2018,Bournemouth,1.42,1.15,1.64,1
31/01/2018,Manchester City,2.69,0.12,2.88,1
31/01/2018,Tottenham,2.01,0.82,2.23,1
31/01/2018,Everton,1.53,2.65,0.58,1
31/01/2018,Southampton,1.27,1.08,1.45,1
31/01/2018,Newcastle United,2.52,1.23,2.31,1
31/01/2018,Burnley,1.23,2.52,0.50,1
31/01/2018,Brighton,1.08,1.27,1.22,1
31/01/2018,Stoke,0.72,0.74,1.29,1
31/01/2018,Watford,0.74,0.72,1.34,1
31/01/2018,Leicester,2.65,1.53,2.22,1
31/01/2018,Manchester United,0.82,2.01,0.56,1
31/01/2018,West Bromwich Albion,0.12,2.69,0.07,1
31/01/2018,Chelsea,1.15,1.42,1.08,1
03/02/2018,Arsenal,3.20,1.49,2.42,1
03/02/2018,Brighton,1.64,0.44,2.33,1
03/02/2018,Manchester United,1.63,0.13,2.77,1
03/02/2018,Southampton,1.00,0.88,1.42,1
03/02/2018,Bournemouth,1.91,0.72,2.27,1
03/02/2018,Leicester,1.48,0.57,2.17,1
03/02/2018,Swansea,0.57,1.48,0.57,1
03/02/2018,Manchester City,2.25,0.80,2.42,1
03/02/2018,Burnley,0.80,2.25,0.40,1
03/02/2018,West Bromwich Albion,0.88,1.00,1.24,1
03/02/2018,Stoke,0.72,1.91,0.53,1
03/02/2018,West Ham,0.44,1.64,0.45,1
03/02/2018,Huddersfield,0.13,1.63,0.13,1
03/02/2018,Everton,1.49,3.20,0.43,1
04/02/2018,Tottenham,2.54,1.29,2.32,1
04/02/2018,Liverpool,1.29,2.54,0.50,1
04/02/2018,Crystal Palace,3.00,1.14,2.56,1
04/02/2018,Newcastle United,1.14,3.00,0.31,1
