Date,Team,xG,xA,xPTS,match_or_not
29/10/2016,Burnley,0.33,2.72,0.16,1
29/10/2016,Hull,0.25,1.15,0.52,1
29/10/2016,Crystal Palace,0.50,2.26,0.30,1
29/10/2016,Bournemouth,1.55,1.44,1.42,1
29/10/2016,Sunderland,0.85,2.48,0.27,1
29/10/2016,West Bromwich Albion,0.60,2.48,0.27,1
30/10/2016,Everton,2.01,0.94,2.18,1
30/10/2016,Chelsea,1.15,0.42,1.99,1
30/10/2016,Southampton,0.42,1.15,0.69,1
30/10/2016,West Ham,0.94,2.01,0.61,1
01/11/2016,Stoke,2.16,1.10,2.17,1
01/11/2016,Swansea,1.10,2.16,0.61,1
05/11/2016,Chelsea,1.94,0.01,2.80,1
05/11/2016,Burnley,2.26,2.06,1.56,1
05/11/2016,Sunderland,1.14,2.65,0.44,1
05/11/2016,West Ham,0.40,0.81,0.91,1
05/11/2016,Stoke,0.81,0.40,1.69,1
05/11/2016,Manchester City,2.50,0.21,2.82,1
05/11/2016,Middlesbrough,0.21,2.50,0.11,1
05/11/2016,Crystal Palace,2.06,2.26,1.18,1
05/11/2016,Bournemouth,2.65,1.14,2.38,1
05/11/2016,Everton,0.01,1.94,0.10,1
06/11/2016,Liverpool,4.18,0.77,2.90,1
06/11/2016,Manchester United,1.00,0.51,1.84,1
06/11/2016,West Bromwich Albion,0.78,0.63,1.42,1
06/11/2016,Hull,0.56,2.03,0.36,1
06/11/2016,Tottenham,1.20,0.68,1.89,1
06/11/2016,Arsenal,0.68,1.20,0.81,1
06/11/2016,Southampton,2.03,0.56,2.47,1
06/11/2016,Leicester,0.63,0.78,1.18,1
06/11/2016,Swansea,0.51,1.00,0.81,1
06/11/2016,Watford,0.77,4.18,0.07,1
19/11/2016,Sunderland,0.95,1.25,1.10,1
19/11/2016,Tottenham,2.53,1.77,1.99,1
19/11/2016,Manchester City,1.39,0.43,2.22,1
19/11/2016,Watford,0.72,1.20,0.84,1
19/11/2016,Bournemouth,1.24,1.60,1.05,1
19/11/2016,Everton,1.55,1.07,1.76,1
19/11/2016,Arsenal,0.58,0.51,1.40,1
19/11/2016,Swansea,1.07,1.55,0.92,1
19/11/2016,Manchester United,0.51,0.58,1.17,1
19/11/2016,Southampton,0.09,1.69,0.19,1
19/11/2016,Liverpool,1.69,0.09,2.65,1
19/11/2016,West Ham,1.77,2.53,0.76,1
19/11/2016,Leicester,1.20,0.72,1.84,1
19/11/2016,Crystal Palace,0.43,1.39,0.53,1
19/11/2016,Stoke,1.60,1.24,1.66,1
19/11/2016,Hull,1.25,0.95,1.61,1
20/11/2016,Chelsea,1.69,0.56,2.28,1
20/11/2016,Middlesbrough,0.56,1.69,0.50,1
22/11/2016,West Bromwich Albion,1.41,0.57,2.07,1
22/11/2016,Burnley,0.57,1.41,0.64,1
26/11/2016,Liverpool,2.02,0.29,2.68,1
26/11/2016,Swansea,3.40,2.28,2.17,1
26/11/2016,Chelsea,1.25,0.42,2.12,1
26/11/2016,Manchester City,2.26,0.48,2.64,1
26/11/2016,Leicester,2.05,0.43,2.68,1
26/11/2016,Middlesbrough,0.43,2.05,0.20,1
26/11/2016,West Bromwich Albion,1.40,0.42,2.20,1
26/11/2016,Hull,0.42,1.40,0.55,1
26/11/2016,Crystal Palace,2.28,3.40,0.63,1
26/11/2016,Tottenham,0.42,1.25,0.60,1
26/11/2016,Burnley,0.48,2.26,0.24,1
26/11/2016,Sunderland,0.29,2.02,0.19,1
27/11/2016,Arsenal,2.87,2.05,1.92,1
27/11/2016,Southampton,2.81,0.62,2.74,1
27/11/2016,Stoke,0.70,0.54,1.46,1
27/11/2016,West Ham,0.75,1.44,0.83,1
27/11/2016,Manchester United,1.44,0.75,1.89,1
27/11/2016,Everton,0.62,2.81,0.17,1
27/11/2016,Watford,0.54,0.70,1.14,1
27/11/2016,Bournemouth,2.05,2.87,0.85,1
03/12/2016,Tottenham,3.98,0.03,3.00,1
03/12/2016,Arsenal,2.97,0.88,2.63,1
03/12/2016,Crystal Palace,2.20,0.76,2.51,1
03/12/2016,West Bromwich Albion,1.18,1.48,1.06,1
03/12/2016,Chelsea,1.28,2.24,0.69,1
03/12/2016,Stoke,1.13,0.77,1.70,1
03/12/2016,Sunderland,1.43,1.14,1.58,1
03/12/2016,Leicester,1.14,1.43,1.15,1
03/12/2016,Manchester City,2.24,1.28,2.10,1
03/12/2016,Watford,1.48,1.18,1.63,1
03/12/2016,Burnley,0.77,1.13,0.99,1
03/12/2016,Southampton,0.76,2.20,0.35,1
03/12/2016,West Ham,0.88,2.97,0.25,1
03/12/2016,Swansea,0.03,3.98,0.00,1
04/12/2016,Bournemouth,2.54,1.27,2.42,1
04/12/2016,Everton,1.65,0.54,2.36,1
04/12/2016,Manchester United,0.54,1.65,0.44,1
04/12/2016,Liverpool,1.27,2.54,0.41,1
06/12/2016,Middlesbrough,1.95,0.22,2.67,1
06/12/2016,Hull,0.22,1.95,0.20,1
10/12/2016,Swansea,2.18,0.67,2.51,1
10/12/2016,Leicester,2.61,0.97,2.51,1
10/12/2016,Arsenal,1.58,1.29,1.54,1
10/12/2016,Watford,1.49,1.10,1.69,1
10/12/2016,Burnley,2.15,1.00,2.28,1
10/12/2016,Crystal Palace,1.50,2.17,0.87,1
10/12/2016,Hull,2.17,1.50,1.88,1
10/12/2016,Everton,1.10,1.49,1.03,1
10/12/2016,Bournemouth,1.00,2.15,0.52,1
10/12/2016,Manchester City,0.97,2.61,0.35,1
10/12/2016,Stoke,1.29,1.58,1.17,1
10/12/2016,Sunderland,0.67,2.18,0.34,1
11/12/2016,Southampton,1.73,0.49,2.45,1
11/12/2016,Chelsea,0.55,0.21,1.63,1
11/12/2016,Manchester United,1.05,0.72,1.63,1
11/12/2016,West Ham,0.65,1.79,0.53,1
11/12/2016,Liverpool,1.79,0.65,2.24,1
11/12/2016,West Bromwich Albion,0.21,0.55,0.86,1
11/12/2016,Tottenham,0.72,1.05,1.04,1
11/12/2016,Middlesbrough,0.49,1.73,0.35,1
13/12/2016,Everton,1.46,1.35,1.43,1
13/12/2016,Bournemouth,0.64,1.68,0.53,1
13/12/2016,Arsenal,1.35,1.46,1.28,1
13/12/2016,Leicester,1.68,0.64,2.24,1
14/12/2016,Liverpool,2.14,0.16,2.78,1
14/12/2016,Chelsea,1.22,0.47,2.00,1
14/12/2016,West Ham,1.67,0.92,2.04,1
14/12/2016,Sunderland,0.47,1.22,0.70,1
14/12/2016,Burnley,0.92,1.67,0.63,1
14/12/2016,Middlesbrough,0.16,2.14,0.13,1
15/12/2016,Tottenham,2.83,0.57,2.81,1
15/12/2016,West Bromwich Albion,1.78,1.07,1.90,1
15/12/2016,Manchester City,1.62,0.50,2.26,1
15/12/2016,Manchester United,1.27,0.71,1.86,1
15/12/2016,Southampton,0.72,0.33,1.69,1
15/12/2016,Stoke,0.33,0.72,0.89,1
15/12/2016,Crystal Palace,0.71,1.27,0.82,1
15/12/2016,Swansea,1.07,1.78,0.83,1
15/12/2016,Watford,0.50,1.62,0.50,1
15/12/2016,Hull,0.57,2.83,0.12,1
17/12/2016,Middlesbrough,1.72,0.60,2.33,1
17/12/2016,Manchester United,0.98,0.60,1.70,1
17/12/2016,Sunderland,1.14,1.08,1.37,1
17/12/2016,Chelsea,0.81,0.36,1.74,1
17/12/2016,West Ham,1.92,1.13,2.00,1
17/12/2016,Leicester,1.26,2.52,0.49,1
17/12/2016,Stoke,2.52,1.26,2.33,1
17/12/2016,Crystal Palace,0.36,0.81,0.85,1
17/12/2016,Watford,1.08,1.14,1.29,1
17/12/2016,Hull,1.13,1.92,0.76,1
17/12/2016,West Bromwich Albion,0.60,0.98,0.95,1
17/12/2016,Swansea,0.60,1.72,0.47,1
18/12/2016,Southampton,1.69,0.49,2.48,1
18/12/2016,Tottenham,1.51,1.17,1.56,1
18/12/2016,Manchester City,1.52,0.61,2.11,1
18/12/2016,Arsenal,0.61,1.52,0.61,1
18/12/2016,Burnley,1.17,1.51,1.15,1
18/12/2016,Bournemouth,0.49,1.69,0.34,1
20/12/2016,Liverpool,1.88,0.46,2.50,1
20/12/2016,Everton,0.46,1.88,0.33,1
26/12/2016,West Ham,3.41,0.95,2.76,1
26/12/2016,Chelsea,1.71,0.65,2.29,1
26/12/2016,Manchester City,2.22,0.35,2.74,1
26/12/2016,Manchester United,2.32,0.49,2.58,1
26/12/2016,Everton,1.26,0.38,2.19,1
26/12/2016,Arsenal,1.98,0.69,2.30,1
26/12/2016,Burnley,0.28,0.70,0.81,1
26/12/2016,Crystal Palace,1.54,0.96,1.90,1
26/12/2016,Watford,0.96,1.54,0.77,1
26/12/2016,West Bromwich Albion,0.69,1.98,0.48,1
26/12/2016,Middlesbrough,0.70,0.28,1.76,1
26/12/2016,Sunderland,0.49,2.32,0.29,1
26/12/2016,Leicester,0.38,1.26,0.54,1
26/12/2016,Swansea,0.95,3.41,0.17,1
26/12/2016,Bournemouth,0.65,1.71,0.49,1
26/12/2016,Hull,0.35,2.22,0.16,1
27/12/2016,Liverpool,1.67,0.39,2.41,1
27/12/2016,Stoke,0.39,1.67,0.39,1
28/12/2016,Tottenham,1.61,0.40,2.42,1
28/12/2016,Southampton,0.40,1.61,0.38,1
31/12/2016,Burnley,2.72,0.47,2.79,1
31/12/2016,Bournemouth,2.44,0.52,2.69,1
31/12/2016,Chelsea,1.95,0.86,2.18,1
31/12/2016,West Bromwich Albion,0.67,0.37,1.60,1
31/12/2016,Manchester United,2.54,0.64,2.56,1
31/12/2016,Leicester,1.11,1.58,1.02,1
31/12/2016,Liverpool,0.26,0.35,1.10,1
31/12/2016,Everton,1.28,0.85,1.70,1
31/12/2016,Hull,0.85,1.28,1.01,1
31/12/2016,Southampton,0.37,0.67,0.97,1
31/12/2016,Middlesbrough,0.64,2.54,0.31,1
31/12/2016,West Ham,1.58,1.11,1.72,1
31/12/2016,Manchester City,0.35,0.26,1.31,1
31/12/2016,Stoke,0.86,1.95,0.60,1
31/12/2016,Sunderland,0.47,2.72,0.13,1
31/12/2016,Swansea,0.52,2.44,0.20,1
01/01/2017,Tottenham,3.07,1.26,2.53,1
01/01/2017,Arsenal,1.67,0.22,2.51,1
01/01/2017,Crystal Palace,0.22,1.67,0.30,1
01/01/2017,Watford,1.26,3.07,0.33,1
02/01/2017,Everton,2.35,1.01,2.39,1
02/01/2017,West Bromwich Albion,0.88,0.99,1.23,1
02/01/2017,Manchester United,1.65,0.80,2.15,1
02/01/2017,Manchester City,0.62,0.64,1.29,1
02/01/2017,Sunderland,1.91,2.33,1.04,1
02/01/2017,Liverpool,2.33,1.91,1.68,1
02/01/2017,Leicester,0.48,0.70,1.03,1
02/01/2017,Middlesbrough,0.70,0.48,1.54,1
02/01/2017,Burnley,0.64,0.62,1.31,1
02/01/2017,Hull,0.99,0.88,1.43,1
02/01/2017,West Ham,0.80,1.65,0.59,1
02/01/2017,Southampton,1.01,2.35,0.44,1
03/01/2017,Bournemouth,1.56,1.13,1.73,1
03/01/2017,Arsenal,1.13,1.56,0.98,1
04/01/2017,Stoke,1.85,0.51,2.48,1
04/01/2017,Swansea,1.19,0.33,2.16,1
04/01/2017,Crystal Palace,0.33,1.19,0.55,1
04/01/2017,Watford,0.51,1.85,0.35,1
05/01/2017,Tottenham,1.01,0.91,1.44,1
05/01/2017,Chelsea,0.91,1.01,1.22,1
14/01/2017,Tottenham,2.65,0.17,2.87,1
14/01/2017,Arsenal,2.32,0.49,2.68,1
14/01/2017,Chelsea,0.74,0.18,1.92,1
14/01/2017,West Ham,1.72,1.06,1.93,1
14/01/2017,Stoke,1.23,1.14,1.42,1
14/01/2017,Hull,1.19,1.43,1.11,1
14/01/2017,Burnley,0.46,0.96,0.86,1
14/01/2017,Watford,0.84,0.33,1.84,1
14/01/2017,Middlesbrough,0.33,0.84,0.78,1
14/01/2017,Southampton,0.96,0.46,1.78,1
14/01/2017,Bournemouth,1.43,1.19,1.58,1
14/01/2017,Sunderland,1.14,1.23,1.30,1
14/01/2017,Leicester,0.18,0.74,0.65,1
14/01/2017,Crystal Palace,1.06,1.72,0.74,1
14/01/2017,West Bromwich Albion,0.17,2.65,0.07,1
14/01/2017,Swansea,0.49,2.32,0.21,1
15/01/2017,Everton,0.57,0.57,1.30,1
15/01/2017,Liverpool,1.46,1.03,1.75,1
15/01/2017,Manchester United,1.03,1.46,0.96,1
15/01/2017,Manchester City,0.57,0.57,1.28,1
21/01/2017,West Ham,2.66,0.96,2.49,1
21/01/2017,West Bromwich Albion,1.33,0.44,2.17,1
21/01/2017,Swansea,1.60,1.24,1.70,1
21/01/2017,Everton,0.95,0.46,1.76,1
21/01/2017,Bournemouth,1.15,1.09,1.38,1
21/01/2017,Tottenham,1.12,2.53,0.45,1
21/01/2017,Manchester City,2.53,1.12,2.36,1
21/01/2017,Watford,1.09,1.15,1.29,1
21/01/2017,Stoke,0.35,1.74,0.37,1
21/01/2017,Manchester United,1.74,0.35,2.44,1
21/01/2017,Liverpool,1.24,1.60,1.03,1
21/01/2017,Crystal Palace,0.46,0.95,0.88,1
21/01/2017,Middlesbrough,0.96,2.66,0.37,1
21/01/2017,Sunderland,0.44,1.33,0.57,1
22/01/2017,Southampton,2.50,0.94,2.47,1
22/01/2017,Chelsea,1.47,0.31,2.42,1
22/01/2017,Arsenal,1.86,1.30,1.79,1
22/01/2017,Burnley,1.30,1.86,0.92,1
22/01/2017,Hull,0.31,1.47,0.37,1
22/01/2017,Leicester,0.94,2.50,0.37,1
31/01/2017,Crystal Palace,1.61,0.32,2.49,1
31/01/2017,Swansea,0.76,0.91,1.16,1
31/01/2017,Watford,0.92,1.08,1.25,1
31/01/2017,Burnley,1.83,0.78,2.18,1
31/01/2017,West Bromwich Albion,1.25,1.18,1.34,1
31/01/2017,Chelsea,1.07,1.20,1.22,1
31/01/2017,Liverpool,1.20,1.07,1.42,1
31/01/2017,Middlesbrough,1.18,1.25,1.33,1
31/01/2017,Sunderland,0.23,0.68,0.78,1
31/01/2017,Tottenham,0.68,0.23,1.76,1
31/01/2017,Southampton,0.91,0.76,1.49,1
31/01/2017,Arsenal,1.08,0.92,1.41,1
31/01/2017,Leicester,0.78,1.83,0.60,1
31/01/2017,Bournemouth,0.32,1.61,0.33,1
01/02/2017,Manchester City,2.66,0.49,2.79,1
01/02/2017,Everton,0.87,1.74,0.67,1
01/02/2017,Stoke,1.74,0.87,2.09,1
01/02/2017,Manchester United,1.48,0.40,2.29,1
01/02/2017,Hull,0.40,1.48,0.47,1
01/02/2017,West Ham,0.49,2.66,0.13,1
04/02/2017,Sunderland,0.84,2.46,0.36,1
04/02/2017,Everton,2.76,2.15,1.76,1
04/02/2017,Chelsea,1.95,0.95,2.16,1
04/02/2017,West Ham,0.92,1.06,1.29,1
04/02/2017,Hull,1.89,1.13,2.02,1
04/02/2017,Watford,1.66,1.48,1.48,1
04/02/2017,West Bromwich Albion,1.85,1.11,1.91,1
04/02/2017,Tottenham,2.10,0.50,2.59,1
04/02/2017,Burnley,1.48,1.66,1.22,1
04/02/2017,Stoke,1.11,1.85,0.83,1
04/02/2017,Middlesbrough,0.50,2.10,0.27,1
04/02/2017,Southampton,1.06,0.92,1.39,1
04/02/2017,Arsenal,0.95,1.95,0.62,1
04/02/2017,Liverpool,1.13,1.89,0.75,1
04/02/2017,Bournemouth,2.15,2.76,1.01,1
04/02/2017,Crystal Palace,2.46,0.84,2.48,1
05/02/2017,Manchester United,1.99,0.49,2.50,1
05/02/2017,Manchester City,2.88,0.11,2.97,1
05/02/2017,Swansea,0.11,2.88,0.01,1
05/02/2017,Leicester,0.49,1.99,0.35,1
11/02/2017,Southampton,1.73,0.20,2.56,1
11/02/2017,Arsenal,3.12,0.47,2.91,1
11/02/2017,Liverpool,2.38,0.62,2.62,1
11/02/2017,Manchester United,2.63,0.64,2.62,1
11/02/2017,Stoke,0.72,0.20,1.90,1
11/02/2017,West Bromwich Albion,0.77,1.18,0.98,1
11/02/2017,West Ham,1.18,0.77,1.70,1
11/02/2017,Everton,0.83,0.65,1.50,1
11/02/2017,Middlesbrough,0.65,0.83,1.13,1
11/02/2017,Crystal Palace,0.20,0.72,0.68,1
11/02/2017,Tottenham,0.62,2.38,0.26,1
11/02/2017,Watford,0.64,2.63,0.26,1
11/02/2017,Hull,0.47,3.12,0.05,1
11/02/2017,Sunderland,0.20,1.73,0.26,1
12/02/2017,Swansea,0.69,0.67,1.33,1
12/02/2017,Chelsea,0.80,0.91,1.22,1
12/02/2017,Burnley,0.91,0.80,1.43,1
12/02/2017,Leicester,0.67,0.69,1.28,1
13/02/2017,Manchester City,2.95,0.15,2.92,1
13/02/2017,Bournemouth,0.15,2.95,0.04,1
25/02/2017,Chelsea,1.23,0.28,2.19,1
25/02/2017,Everton,1.70,0.51,2.28,1
25/02/2017,West Bromwich Albion,1.61,1.23,1.69,1
25/02/2017,Crystal Palace,0.81,0.83,1.26,1
25/02/2017,West Ham,1.48,1.21,1.56,1
25/02/2017,Watford,1.21,1.48,1.10,1
25/02/2017,Hull,1.59,0.47,2.36,1
25/02/2017,Burnley,0.47,1.59,0.43,1
25/02/2017,Bournemouth,1.23,1.61,0.99,1
25/02/2017,Middlesbrough,0.83,0.81,1.38,1
25/02/2017,Swansea,0.28,1.23,0.51,1
25/02/2017,Sunderland,0.51,1.70,0.51,1
26/02/2017,Tottenham,1.89,0.74,2.25,1
26/02/2017,Stoke,0.74,1.89,0.52,1
27/02/2017,Leicester,1.55,0.79,1.98,1
27/02/2017,Liverpool,0.79,1.55,0.77,1
04/03/2017,Leicester,1.81,1.12,1.90,1
04/03/2017,Liverpool,2.70,0.73,2.63,1
04/03/2017,Crystal Palace,1.39,0.37,2.24,1
